id,text,category
570,Why on earth is the exchange rate so bad?   Can I get a rate closer to the actual interbank rate?,card_payment_wrong_exchange_rate
571,Why is there an extra fee on my statement?,extra_charge_on_statement
573,Why is there a 1 euro fee on my statement?,extra_charge_on_statement
574,Why do I see an extra Â£1 charge on my statement?,extra_charge_on_statement
575,I am inquiring about a $1 charge on my statement.,extra_charge_on_statement
576,What is the $1 transaction on my account?,extra_charge_on_statement
577,What is this extra pound charge for?,extra_charge_on_statement
578,I was charged $1 in a transaction.,extra_charge_on_statement
579,What is the reason for the extra fee on my statement?,extra_charge_on_statement
580,There is a pending 1Â£ charge on my statement.  I haven't purchased anything for 1Â£.  Why is it on my statement?,extra_charge_on_statement
582,"I have a strange transaction for Â£1 on my statement, what is that?",extra_charge_on_statement
583,I have no idea why there is a dollar that has been charged to my account.,extra_charge_on_statement
584,I have been charged a pound for something that appears on my statement,extra_charge_on_statement
585,Why is there a $1 charge on my statement?,extra_charge_on_statement
586,Where did this extra â‚¬1 fee on my statement come from?,extra_charge_on_statement
587,Is there a reason why there is an extra Â£1 charge on my account?,extra_charge_on_statement
589,Why has another fee been placed on my statement?,extra_charge_on_statement
590,There has been a charge pending on my account statement that I can't figue out it's for a dollar.,extra_charge_on_statement
591,â‚¬1 was in my statement as an extra fee.,extra_charge_on_statement
592,Why is there an extra charge on my statement.,extra_charge_on_statement
593,"Hey, I got charged extra for some reason when I purchased an app. Is this a hidden fee or something? I don't think it's very cool.",extra_charge_on_statement
594,I see a $1 charge in a transaction.,extra_charge_on_statement
595,I had to pay a pound more than I anticipated!,extra_charge_on_statement
597,My statement contained a one pound extra fee,extra_charge_on_statement
598,I checked my account today and saw that I was charged an extra pound that I did not spend.,extra_charge_on_statement
599,What is the extra â‚¬1 on my statement for?,extra_charge_on_statement
600,I see I was charged $1 for a transaction.,extra_charge_on_statement
601,$1 charge in transaction.,extra_charge_on_statement
602,"I just looked at my app and it seems I was charged extra, why is that?",extra_charge_on_statement
603,Why is there an extra pound charge that is pending?,extra_charge_on_statement
604,I was wrongfully charged one pound.,extra_charge_on_statement
606,"I just checked my statement and saw a $1 charge, why is it there?",extra_charge_on_statement
608,Why have I been charged an extra pound?,extra_charge_on_statement
609,I think I may have been charged $1 extra on my app.  Could you provide some insight as to why this may have happened?,extra_charge_on_statement
610,Why do I see an extra â‚¬1 charge on my statement?,extra_charge_on_statement
611,Is the 1 pound charge I can see an error or an incorrect entry?,extra_charge_on_statement
612,Why did I get a $1 extra fee on the statement?,extra_charge_on_statement
613,Why was I charged $1 in a transaction?,extra_charge_on_statement
614,why is there a service fee on my statement?,extra_charge_on_statement
615,"My statement shows a 1Â£ purchase pending. I do not remember making this purchase, please let me know what this is about.",extra_charge_on_statement
616,I am seeing and extra 1$ charged to my account and wanted to know about it.,extra_charge_on_statement
618,An extra pound was charged!,extra_charge_on_statement
619,I got billed an extra pound!,extra_charge_on_statement
621,"There must have been a mistake, why was I charged an extra pound?",extra_charge_on_statement
622,"When I look at my statement there is an extra fee, that is for what?",extra_charge_on_statement
624,"I looked at my statement, and there is a charge for 1Â£ that I don't recognize.  Why is it on there?",extra_charge_on_statement
625,I got a â‚¬1 extra fee in my statement,extra_charge_on_statement
627,Why have I been charged an extra Â£1?,extra_charge_on_statement
628,"In my statement, I got a â‚¬1 extra fee.",extra_charge_on_statement
629,Why is there a charge for $1 on my account?,extra_charge_on_statement
630,"On my statement, there is a strange 1Â£ charge that appears as pending. What's causing that? I haven't purchased anything that's just a pound.",extra_charge_on_statement
631,what was the $1 fee i got,extra_charge_on_statement
632,I see a charge of 1L I do not recognize on my statement,extra_charge_on_statement
633,I was overcharged one extra pound!,extra_charge_on_statement
634,I noticed an extra pound charge?,extra_charge_on_statement
635,I have been charged an extra pound!,extra_charge_on_statement
636,Why does my statement show a $1 charge on my account?,extra_charge_on_statement
637,Why has my card been charged an extra pound?,extra_charge_on_statement
639,There is a  â‚¬1 fee on my account I didn't authorize,extra_charge_on_statement
640,I was made to pay an additional pound!,extra_charge_on_statement
641,I was charged an extra pound for no reason. Why is that?,extra_charge_on_statement
642,It appears I have a fee in my statement.,extra_charge_on_statement
643,When did I get a $1 extra fee on my statement?,extra_charge_on_statement
645,I was charged an extra dollar on my account and would like to know the reason.,extra_charge_on_statement
646,What is this extra â‚¬1 fee about?,extra_charge_on_statement
647,I was overcharged a pound.,extra_charge_on_statement
648,Why do i have an extra fee on my statement?,extra_charge_on_statement
649,What was the $1 charge for on my statement?,extra_charge_on_statement
650,I had a dollar charged to my account that's still pending and wanted to know what the charge is for?,extra_charge_on_statement
652,What am I being charged an extra pound when I haven't bought something worth that much?,extra_charge_on_statement
653,why was i charged a small amount,extra_charge_on_statement
654,Do you also have this extra fee on your statement?,extra_charge_on_statement
655,Why did I get charged one pound seemingly randomly?,extra_charge_on_statement
656,Why was I charged an extra pound?,extra_charge_on_statement
657,I am being charged a pound out of nowhere. What is this?,extra_charge_on_statement
658,A pending charge of 1L appears on my statement.  Please explain as I have not made a purchase for that amount,extra_charge_on_statement
659,Why did you guys charge me an extra â‚¬1?,extra_charge_on_statement
660,Why was I charged more than I should have been?,extra_charge_on_statement
661,What is the fee on my statement for?,extra_charge_on_statement
662,"Hello, there seems to be a billing mistake associated with my account.  My app was charged $1 more than it should have.  Could you please explain why this may have happened?",extra_charge_on_statement
663,Why is there a pending hold on one pound on my statement?,extra_charge_on_statement
665,What is this $1 charge on my account?,extra_charge_on_statement
666,There is a 1Â£ charge that appears as pending on my statement. What is that? I haven't purchased anything for a pound there.,extra_charge_on_statement
